FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,CANTIDAD
02/18/2013 12:00:00 AM,81,ARAUCA,"81,001",ARAUCA,1
02/19/2013 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,4
02/19/2013 12:00:00 AM,8,ATLÁNTICO,"8,001",BARRANQUILLA,1
02/19/2013 12:00:00 AM,13,BOLÍVAR,"13,001",CARTAGENA,1
02/19/2013 12:00:00 AM,18,CAQUETÁ,"18,001",FLORENCIA,1
02/19/2013 12:00:00 AM,18,CAQUETÁ,"18,247",EL DONCELLO,1
02/19/2013 12:00:00 AM,19,CAUCA,"19,622",ROSAS,1
02/19/2013 12:00:00 AM,20,CESAR,"20,001",VALLEDUPAR,1
02/19/2013 12:00:00 AM,23,CÓRDOBA,"23,001",MONTERIA,1
02/19/2013 12:00:00 AM,47,MAGDALENA,"47,189",CIENAGA,1
02/19/2013 12:00:00 AM,54,NORTE DE SANTANDER,"54,001",CUCUTA,1
02/19/2013 12:00:00 AM,66,RISARALDA,"66,001",PEREIRA,1
02/19/2013 12:00:00 AM,68,SANTANDER,"68,001",BUCARAMANGA,1
02/19/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,1
02/19/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,100",BOLIVAR,1
02/19/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,147",CARTAGO,2
02/20/2013 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
02/20/2013 12:00:00 AM,5,ANTIOQUIA,"5,154",CAUCASIA,1
02/20/2013 12:00:00 AM,8,ATLÁNTICO,"8,001",BARRANQUILLA,2
02/20/2013 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",2
02/20/2013 12:00:00 AM,13,BOLÍVAR,"13,001",CARTAGENA,3
02/20/2013 12:00:00 AM,17,CALDAS,"17,444",MARQUETALIA,1
02/20/2013 12:00:00 AM,19,CAUCA,"19,001",POPAYAN,1
02/20/2013 12:00:00 AM,20,CESAR,"20,001",VALLEDUPAR,1
02/20/2013 12:00:00 AM,25,CUNDINAMARCA,"25,290",FUSAGASUGA,1
02/20/2013 12:00:00 AM,44,LA GUAJIRA,"44,001",RIOHACHA,1
02/20/2013 12:00:00 AM,44,LA GUAJIRA,"44,430",MAICAO,1
02/20/2013 12:00:00 AM,47,MAGDALENA,"47,245",EL BANCO,1
02/20/2013 12:00:00 AM,50,META,"50,318",GUAMAL,1
02/20/2013 12:00:00 AM,52,NARIÑO,"52,001",PASTO,1
02/20/2013 12:00:00 AM,54,NORTE DE SANTANDER,"54,001",CUCUTA,1
02/20/2013 12:00:00 AM,66,RISARALDA,"66,001",PEREIRA,1
02/20/2013 12:00:00 AM,70,SUCRE,"70,713",SAN ONOFRE,1
02/20/2013 12:00:00 AM,73,TOLIMA,"73,168",CHAPARRAL,1
02/20/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,109",BUENAVENTURA,2
02/20/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,364",JAMUNDI,1
02/20/2013 12:00:00 AM,85,CASANARE,"85,001",YOPAL,1
02/20/2013 12:00:00 AM,85,CASANARE,"85,430",TRINIDAD,1
02/20/2013 12:00:00 AM,86,PUTUMAYO,"86,885",VILLAGARZON,1
02/21/2013 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
02/21/2013 12:00:00 AM,5,ANTIOQUIA,"5,036",ANGELOPOLIS,1
02/21/2013 12:00:00 AM,5,ANTIOQUIA,"5,321",GUATAPE,1
02/21/2013 12:00:00 AM,8,ATLÁNTICO,"8,001",BARRANQUILLA,1
02/21/2013 12:00:00 AM,13,BOLÍVAR,"13,001",CARTAGENA,4
02/21/2013 12:00:00 AM,41,HUILA,"41,001",NEIVA,1
02/21/2013 12:00:00 AM,41,HUILA,"41,132",CAMPOALEGRE,1
02/21/2013 12:00:00 AM,47,MAGDALENA,"47,001",SANTA MARTA,1
02/21/2013 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,1
02/21/2013 12:00:00 AM,52,NARIÑO,"52,356",IPIALES,1
02/21/2013 12:00:00 AM,63,QUINDÍO,"63,001",ARMENIA,1
02/21/2013 12:00:00 AM,73,TOLIMA,"73,283",FRESNO,1
02/21/2013 12:00:00 AM,73,TOLIMA,"73,616",RIOBLANCO,1
02/21/2013 12:00:00 AM,73,TOLIMA,"73,675",SAN ANTONIO,1
02/21/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,1
02/21/2013 12:00:00 AM,85,CASANARE,"85,230",OROCUE,1
02/22/2013 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,2
02/22/2013 12:00:00 AM,5,ANTIOQUIA,"5,079",BARBOSA,1
02/22/2013 12:00:00 AM,5,ANTIOQUIA,"5,088",BELLO,1
02/22/2013 12:00:00 AM,5,ANTIOQUIA,"5,360",ITAGUI,1
02/22/2013 12:00:00 AM,8,ATLÁNTICO,"8,001",BARRANQUILLA,1
02/22/2013 12:00:00 AM,13,BOLÍVAR,"13,001",CARTAGENA,1
02/22/2013 12:00:00 AM,15,BOYACÁ,"15,518",PAJARITO,1
02/22/2013 12:00:00 AM,19,CAUCA,"19,573",PUERTO TEJADA,1
02/22/2013 12:00:00 AM,23,CÓRDOBA,"23,580",PUERTO LIBERTADOR,1
02/22/2013 12:00:00 AM,23,CÓRDOBA,"23,675",SAN BERNARDO DEL VIENTO,1
02/22/2013 12:00:00 AM,25,CUNDINAMARCA,"25,489",NIMAIMA,1
02/22/2013 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,1
02/22/2013 12:00:00 AM,66,RISARALDA,"66,001",PEREIRA,1
02/22/2013 12:00:00 AM,66,RISARALDA,"66,170",DOSQUEBRADAS,1
02/22/2013 12:00:00 AM,66,RISARALDA,"66,594",QUINCHIA,1
02/22/2013 12:00:00 AM,70,SUCRE,"70,713",SAN ONOFRE,1
02/22/2013 12:00:00 AM,70,SUCRE,"70,742",SAN LUIS DE SINCE,1
02/23/2013 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
02/23/2013 12:00:00 AM,8,ATLÁNTICO,"8,001",BARRANQUILLA,2
02/23/2013 12:00:00 AM,13,BOLÍVAR,"13,001",CARTAGENA,2
02/23/2013 12:00:00 AM,41,HUILA,"41,001",NEIVA,1
02/23/2013 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,2
02/23/2013 12:00:00 AM,50,META,"50,313",GRANADA,1
02/23/2013 12:00:00 AM,54,NORTE DE SANTANDER,"54,001",CUCUTA,2
02/23/2013 12:00:00 AM,73,TOLIMA,"73,168",CHAPARRAL,1
02/23/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,1
02/23/2013 12:00:00 AM,81,ARAUCA,"81,001",ARAUCA,1
02/24/2013 12:00:00 AM,5,ANTIOQUIA,"5,190",CISNEROS,1
02/24/2013 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
02/24/2013 12:00:00 AM,23,CÓRDOBA,"23,001",MONTERIA,1
02/24/2013 12:00:00 AM,23,CÓRDOBA,"23,162",CERETE,1
02/25/2013 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,4
02/25/2013 12:00:00 AM,5,ANTIOQUIA,"5,134",CAMPAMENTO,1
02/25/2013 12:00:00 AM,5,ANTIOQUIA,"5,212",COPACABANA,1
02/25/2013 12:00:00 AM,5,ANTIOQUIA,"5,250",EL BAGRE,1
02/25/2013 12:00:00 AM,5,ANTIOQUIA,"5,360",ITAGUI,1
02/25/2013 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",3
02/25/2013 12:00:00 AM,13,BOLÍVAR,"13,001",CARTAGENA,1
02/25/2013 12:00:00 AM,17,CALDAS,"17,001",MANIZALES,1
02/25/2013 12:00:00 AM,17,CALDAS,"17,380",LA DORADA,1
02/25/2013 12:00:00 AM,19,CAUCA,"19,532",PATIA,1
02/25/2013 12:00:00 AM,20,CESAR,"20,001",VALLEDUPAR,1
02/25/2013 12:00:00 AM,23,CÓRDOBA,"23,001",MONTERIA,1
02/25/2013 12:00:00 AM,25,CUNDINAMARCA,"25,843",VILLA DE SAN DIEGO DE UBATE,1
02/25/2013 12:00:00 AM,47,MAGDALENA,"47,551",PIVIJAY,1
02/25/2013 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,3
02/25/2013 12:00:00 AM,52,NARIÑO,"52,356",IPIALES,1
02/25/2013 12:00:00 AM,73,TOLIMA,"73,001",IBAGUE,1
02/25/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,1
02/25/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,520",PALMIRA,2
02/26/2013 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,3
02/26/2013 12:00:00 AM,5,ANTIOQUIA,"5,088",BELLO,1
02/26/2013 12:00:00 AM,5,ANTIOQUIA,"5,148",EL CARMEN DE VIBORAL,1
02/26/2013 12:00:00 AM,5,ANTIOQUIA,"5,266",ENVIGADO,1
02/26/2013 12:00:00 AM,8,ATLÁNTICO,"8,001",BARRANQUILLA,1
02/26/2013 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",2
02/26/2013 12:00:00 AM,18,CAQUETÁ,"18,001",FLORENCIA,1
02/26/2013 12:00:00 AM,23,CÓRDOBA,"23,001",MONTERIA,1
02/26/2013 12:00:00 AM,23,CÓRDOBA,"23,807",TIERRALTA,1
02/26/2013 12:00:00 AM,44,LA GUAJIRA,"44,001",RIOHACHA,1
02/26/2013 12:00:00 AM,47,MAGDALENA,"47,001",SANTA MARTA,1
02/26/2013 12:00:00 AM,50,META,"50,683",SAN JUAN DE ARAMA,1
02/26/2013 12:00:00 AM,54,NORTE DE SANTANDER,"54,518",PAMPLONA,1
02/26/2013 12:00:00 AM,68,SANTANDER,"68,081",BARRANCABERMEJA,1
02/26/2013 12:00:00 AM,68,SANTANDER,"68,689",SAN VICENTE DE CHUCURI,1
02/26/2013 12:00:00 AM,73,TOLIMA,"73,001",IBAGUE,1
02/26/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,306",GINEBRA,1
02/26/2013 12:00:00 AM,86,PUTUMAYO,"86,568",PUERTO ASIS,1
02/26/2013 12:00:00 AM,95,GUAVIARE,"95,001",SAN JOSE DEL GUAVIARE,1
02/27/2013 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,2
02/27/2013 12:00:00 AM,5,ANTIOQUIA,"5,129",CALDAS,1
02/27/2013 12:00:00 AM,5,ANTIOQUIA,"5,615",RIONEGRO,1
02/27/2013 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
02/27/2013 12:00:00 AM,15,BOYACÁ,"15,001",TUNJA,1
02/27/2013 12:00:00 AM,23,CÓRDOBA,"23,001",MONTERIA,1
02/27/2013 12:00:00 AM,25,CUNDINAMARCA,"25,290",FUSAGASUGA,1
02/27/2013 12:00:00 AM,47,MAGDALENA,"47,001",SANTA MARTA,1
02/27/2013 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,2
02/27/2013 12:00:00 AM,50,META,"50,689",SAN MARTIN,1
02/27/2013 12:00:00 AM,52,NARIÑO,"52,835",SAN ANDRES DE TUMACO,1
02/27/2013 12:00:00 AM,68,SANTANDER,"68,001",BUCARAMANGA,1
02/27/2013 12:00:00 AM,70,SUCRE,"70,820",SANTIAGO DE TOLU,1
02/27/2013 12:00:00 AM,73,TOLIMA,"73,001",IBAGUE,1
02/27/2013 12:00:00 AM,73,TOLIMA,"73,283",FRESNO,1
02/27/2013 12:00:00 AM,73,TOLIMA,"73,319",GUAMO,1
02/27/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,1
02/27/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,020",ALCALA,1
02/27/2013 12:00:00 AM,85,CASANARE,"85,250",PAZ DE ARIPORO,1
02/28/2013 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
02/28/2013 12:00:00 AM,5,ANTIOQUIA,"5,079",BARBOSA,1
02/28/2013 12:00:00 AM,5,ANTIOQUIA,"5,308",GIRARDOTA,1
02/28/2013 12:00:00 AM,8,ATLÁNTICO,"8,001",BARRANQUILLA,1
02/28/2013 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",2
02/28/2013 12:00:00 AM,19,CAUCA,"19,001",POPAYAN,1
02/28/2013 12:00:00 AM,19,CAUCA,"19,256",EL TAMBO,2
02/28/2013 12:00:00 AM,27,CHOCÓ,"27,001",QUIBDO,1
02/28/2013 12:00:00 AM,41,HUILA,"41,001",NEIVA,1
02/28/2013 12:00:00 AM,41,HUILA,"41,026",ALTAMIRA,1
02/28/2013 12:00:00 AM,47,MAGDALENA,"47,001",SANTA MARTA,1
02/28/2013 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,1
02/28/2013 12:00:00 AM,50,META,"50,330",MESETAS,1
02/28/2013 12:00:00 AM,54,NORTE DE SANTANDER,"54,001",CUCUTA,1
02/28/2013 12:00:00 AM,70,SUCRE,"70,001",SINCELEJO,1
02/28/2013 12:00:00 AM,73,TOLIMA,"73,168",CHAPARRAL,1
02/28/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,1
03/01/2013 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
03/01/2013 12:00:00 AM,5,ANTIOQUIA,"5,154",CAUCASIA,2
03/01/2013 12:00:00 AM,5,ANTIOQUIA,"5,895",ZARAGOZA,1
03/01/2013 12:00:00 AM,8,ATLÁNTICO,"8,001",BARRANQUILLA,1
03/01/2013 12:00:00 AM,13,BOLÍVAR,"13,001",CARTAGENA,1
03/01/2013 12:00:00 AM,17,CALDAS,"17,001",MANIZALES,1
03/01/2013 12:00:00 AM,18,CAQUETÁ,"18,256",EL PAUJIL,1
03/01/2013 12:00:00 AM,20,CESAR,"20,001",VALLEDUPAR,1
03/01/2013 12:00:00 AM,25,CUNDINAMARCA,"25,320",GUADUAS,1
03/01/2013 12:00:00 AM,27,CHOCÓ,"27,001",QUIBDO,1
03/01/2013 12:00:00 AM,41,HUILA,"41,872",VILLAVIEJA,1
03/01/2013 12:00:00 AM,44,LA GUAJIRA,"44,001",RIOHACHA,1
03/01/2013 12:00:00 AM,44,LA GUAJIRA,"44,430",MAICAO,1
03/01/2013 12:00:00 AM,47,MAGDALENA,"47,001",SANTA MARTA,2
03/01/2013 12:00:00 AM,50,META,"50,400",LEJANIAS,1
03/01/2013 12:00:00 AM,68,SANTANDER,"68,001",BUCARAMANGA,1
03/01/2013 12:00:00 AM,68,SANTANDER,"68,081",BARRANCABERMEJA,1
03/01/2013 12:00:00 AM,73,TOLIMA,"73,124",CAJAMARCA,1
03/01/2013 12:00:00 AM,73,TOLIMA,"73,443",MARIQUITA,1
03/01/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,2
03/01/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,109",BUENAVENTURA,1
03/01/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,364",JAMUNDI,1
03/01/2013 12:00:00 AM,81,ARAUCA,"81,001",ARAUCA,1
03/01/2013 12:00:00 AM,85,CASANARE,"85,001",YOPAL,2
03/02/2013 12:00:00 AM,5,ANTIOQUIA,"5,154",CAUCASIA,1
03/02/2013 12:00:00 AM,8,ATLÁNTICO,"8,758",SOLEDAD,1
03/02/2013 12:00:00 AM,19,CAUCA,"19,001",POPAYAN,1
03/02/2013 12:00:00 AM,19,CAUCA,"19,698",SANTANDER DE QUILICHAO,1
03/02/2013 12:00:00 AM,20,CESAR,"20,238",EL COPEY,1
03/02/2013 12:00:00 AM,23,CÓRDOBA,"23,417",LORICA,1
03/02/2013 12:00:00 AM,41,HUILA,"41,026",ALTAMIRA,1
03/02/2013 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,2
03/02/2013 12:00:00 AM,50,META,"50,577",PUERTO LLERAS,1
03/02/2013 12:00:00 AM,85,CASANARE,"85,001",YOPAL,1
03/02/2013 12:00:00 AM,95,GUAVIARE,"95,001",SAN JOSE DEL GUAVIARE,1
03/03/2013 12:00:00 AM,5,ANTIOQUIA,"5,154",CAUCASIA,1
03/03/2013 12:00:00 AM,5,ANTIOQUIA,"5,736",SEGOVIA,1
03/03/2013 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
03/03/2013 12:00:00 AM,20,CESAR,"20,001",VALLEDUPAR,1
03/03/2013 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,1
03/03/2013 12:00:00 AM,52,NARIÑO,"52,678",SAMANIEGO,1
03/03/2013 12:00:00 AM,73,TOLIMA,"73,001",IBAGUE,1
03/03/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,1
03/04/2013 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,5
03/04/2013 12:00:00 AM,8,ATLÁNTICO,"8,001",BARRANQUILLA,3
03/04/2013 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
03/04/2013 12:00:00 AM,13,BOLÍVAR,"13,001",CARTAGENA,3
03/04/2013 12:00:00 AM,27,CHOCÓ,"27,001",QUIBDO,1
03/04/2013 12:00:00 AM,41,HUILA,"41,551",PITALITO,1
03/04/2013 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,1
03/04/2013 12:00:00 AM,50,META,"50,313",GRANADA,2
03/04/2013 12:00:00 AM,73,TOLIMA,"73,168",CHAPARRAL,1
03/04/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,400",LA UNION,1
03/04/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,520",PALMIRA,1
03/04/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,895",ZARZAL,1
03/04/2013 12:00:00 AM,85,CASANARE,"85,001",YOPAL,1
03/05/2013 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
03/05/2013 12:00:00 AM,5,ANTIOQUIA,"5,120",CACERES,1
03/05/2013 12:00:00 AM,5,ANTIOQUIA,"5,380",LA ESTRELLA,1
03/05/2013 12:00:00 AM,8,ATLÁNTICO,"8,758",SOLEDAD,1
03/05/2013 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",3
03/05/2013 12:00:00 AM,13,BOLÍVAR,"13,001",CARTAGENA,2
03/05/2013 12:00:00 AM,15,BOYACÁ,"15,001",TUNJA,1
03/05/2013 12:00:00 AM,15,BOYACÁ,"15,518",PAJARITO,1
03/05/2013 12:00:00 AM,41,HUILA,"41,001",NEIVA,1
03/05/2013 12:00:00 AM,47,MAGDALENA,"47,001",SANTA MARTA,2
03/05/2013 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,3
03/05/2013 12:00:00 AM,50,META,"50,568",PUERTO GAITAN,5
03/05/2013 12:00:00 AM,70,SUCRE,"70,001",SINCELEJO,1
03/05/2013 12:00:00 AM,73,TOLIMA,"73,411",LIBANO,1
03/05/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,2
03/05/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,109",BUENAVENTURA,2
03/05/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,147",CARTAGO,1
03/05/2013 12:00:00 AM,85,CASANARE,"85,410",TAURAMENA,1
03/06/2013 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,2
03/06/2013 12:00:00 AM,5,ANTIOQUIA,"5,148",EL CARMEN DE VIBORAL,1
03/06/2013 12:00:00 AM,5,ANTIOQUIA,"5,212",COPACABANA,1
03/06/2013 12:00:00 AM,5,ANTIOQUIA,"5,360",ITAGUI,1
03/06/2013 12:00:00 AM,5,ANTIOQUIA,"5,604",REMEDIOS,1
03/06/2013 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",3
03/06/2013 12:00:00 AM,19,CAUCA,"19,698",SANTANDER DE QUILICHAO,1
03/06/2013 12:00:00 AM,27,CHOCÓ,"27,001",QUIBDO,1
03/06/2013 12:00:00 AM,41,HUILA,"41,306",GIGANTE,1
03/06/2013 12:00:00 AM,41,HUILA,"41,396",LA PLATA,1
03/06/2013 12:00:00 AM,54,NORTE DE SANTANDER,"54,001",CUCUTA,1
03/06/2013 12:00:00 AM,63,QUINDÍO,"63,001",ARMENIA,1
03/06/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,834",TULUA,1
03/07/2013 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
03/07/2013 12:00:00 AM,5,ANTIOQUIA,"5,360",ITAGUI,1
03/07/2013 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",2
03/07/2013 12:00:00 AM,13,BOLÍVAR,"13,001",CARTAGENA,1
03/07/2013 12:00:00 AM,17,CALDAS,"17,174",CHINCHINA,1
03/07/2013 12:00:00 AM,27,CHOCÓ,"27,361",ISTMINA,1
03/07/2013 12:00:00 AM,41,HUILA,"41,001",NEIVA,1
03/07/2013 12:00:00 AM,41,HUILA,"41,551",PITALITO,1
03/07/2013 12:00:00 AM,50,META,"50,313",GRANADA,1
03/07/2013 12:00:00 AM,68,SANTANDER,"68,001",BUCARAMANGA,1
03/07/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,1
03/07/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,147",CARTAGO,1
03/07/2013 12:00:00 AM,81,ARAUCA,"81,001",ARAUCA,1
03/07/2013 12:00:00 AM,81,ARAUCA,"81,736",SARAVENA,1
03/07/2013 12:00:00 AM,86,PUTUMAYO,"86,001",MOCOA,1
03/08/2013 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
03/08/2013 12:00:00 AM,5,ANTIOQUIA,"5,649",SAN CARLOS,1
03/08/2013 12:00:00 AM,5,ANTIOQUIA,"5,736",SEGOVIA,1
03/08/2013 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",3
03/08/2013 12:00:00 AM,15,BOYACÁ,"15,001",TUNJA,1
03/08/2013 12:00:00 AM,19,CAUCA,"19,001",POPAYAN,1
03/08/2013 12:00:00 AM,19,CAUCA,"19,142",CALOTO,1
03/08/2013 12:00:00 AM,20,CESAR,"20,621",LA PAZ,1
03/08/2013 12:00:00 AM,41,HUILA,"41,132",CAMPOALEGRE,1
03/08/2013 12:00:00 AM,41,HUILA,"41,396",LA PLATA,2
03/08/2013 12:00:00 AM,47,MAGDALENA,"47,288",FUNDACION,1
03/08/2013 12:00:00 AM,50,META,"50,313",GRANADA,1
03/08/2013 12:00:00 AM,52,NARIÑO,"52,835",SAN ANDRES DE TUMACO,1
03/08/2013 12:00:00 AM,63,QUINDÍO,"63,001",ARMENIA,1
03/08/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,109",BUENAVENTURA,1
03/09/2013 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,2
03/09/2013 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",2
03/09/2013 12:00:00 AM,13,BOLÍVAR,"13,052",ARJONA,1
03/09/2013 12:00:00 AM,20,CESAR,"20,001",VALLEDUPAR,1
03/09/2013 12:00:00 AM,41,HUILA,"41,001",NEIVA,1
03/09/2013 12:00:00 AM,44,LA GUAJIRA,"44,001",RIOHACHA,1
03/09/2013 12:00:00 AM,47,MAGDALENA,"47,001",SANTA MARTA,1
03/09/2013 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,1
03/09/2013 12:00:00 AM,50,META,"50,006",ACACIAS,1
03/09/2013 12:00:00 AM,66,RISARALDA,"66,001",PEREIRA,1
03/09/2013 12:00:00 AM,68,SANTANDER,"68,081",BARRANCABERMEJA,1
03/09/2013 12:00:00 AM,68,SANTANDER,"68,271",FLORIAN,1
03/09/2013 12:00:00 AM,70,SUCRE,"70,001",SINCELEJO,1
03/09/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,111",GUADALAJARA DE BUGA,1
03/09/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,520",PALMIRA,1
03/10/2013 12:00:00 AM,5,ANTIOQUIA,"5,250",EL BAGRE,1
03/10/2013 12:00:00 AM,5,ANTIOQUIA,"5,360",ITAGUI,1
03/10/2013 12:00:00 AM,5,ANTIOQUIA,"5,736",SEGOVIA,1
03/10/2013 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
03/10/2013 12:00:00 AM,13,BOLÍVAR,"13,001",CARTAGENA,1
03/10/2013 12:00:00 AM,18,CAQUETÁ,"18,205",CURILLO,1
03/10/2013 12:00:00 AM,27,CHOCÓ,"27,001",QUIBDO,1
03/10/2013 12:00:00 AM,50,META,"50,577",PUERTO LLERAS,1
03/10/2013 12:00:00 AM,85,CASANARE,"85,010",AGUAZUL,1
03/11/2013 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
03/11/2013 12:00:00 AM,5,ANTIOQUIA,"5,480",MUTATA,1
03/11/2013 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",2
03/11/2013 12:00:00 AM,13,BOLÍVAR,"13,001",CARTAGENA,3
03/11/2013 12:00:00 AM,13,BOLÍVAR,"13,744",SIMITI,1
03/11/2013 12:00:00 AM,44,LA GUAJIRA,"44,001",RIOHACHA,1
03/11/2013 12:00:00 AM,47,MAGDALENA,"47,001",SANTA MARTA,1
03/11/2013 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,1
03/11/2013 12:00:00 AM,66,RISARALDA,"66,001",PEREIRA,1
03/11/2013 12:00:00 AM,66,RISARALDA,"66,170",DOSQUEBRADAS,1
03/11/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,1
03/11/2013 12:00:00 AM,85,CASANARE,"85,010",AGUAZUL,1
03/11/2013 12:00:00 AM,85,CASANARE,"85,440",VILLANUEVA,1
03/12/2013 12:00:00 AM,5,ANTIOQUIA,"5,001",MEDELLIN,1
03/12/2013 12:00:00 AM,8,ATLÁNTICO,"8,001",BARRANQUILLA,1
03/12/2013 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
03/12/2013 12:00:00 AM,13,BOLÍVAR,"13,001",CARTAGENA,3
03/12/2013 12:00:00 AM,19,CAUCA,"19,743",SILVIA,2
03/12/2013 12:00:00 AM,20,CESAR,"20,001",VALLEDUPAR,1
03/12/2013 12:00:00 AM,20,CESAR,"20,011",AGUACHICA,1
03/12/2013 12:00:00 AM,27,CHOCÓ,"27,001",QUIBDO,1
03/12/2013 12:00:00 AM,41,HUILA,"41,615",RIVERA,1
03/12/2013 12:00:00 AM,50,META,"50,001",VILLAVICENCIO,1
03/12/2013 12:00:00 AM,70,SUCRE,"70,523",PALMITO,1
03/12/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,001",CALI,1
03/12/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,109",BUENAVENTURA,1
03/12/2013 12:00:00 AM,76,VALLE DEL CAUCA,"76,111",GUADALAJARA DE BUGA,1
03/13/2013 12:00:00 AM,5,ANTIOQUIA,"5,212",COPACABANA,1
03/13/2013 12:00:00 AM,5,ANTIOQUIA,"5,679",SANTA BARBARA,1
03/13/2013 12:00:00 AM,8,ATLÁNTICO,"8,001",BARRANQUILLA,2
03/13/2013 12:00:00 AM,8,ATLÁNTICO,"8,758",SOLEDAD,1
03/13/2013 12:00:00 AM,11,BOGOTÁ D.C.,"11,001","BOGOTA, D.C.",1
